length_scale,nu
1.9721120488358443,1.5
1.9740440545015563,1.5
1.975332961846616,1.5
1.956752341491394,1.5
1.9584683298695085,1.5
1.9604414241779595,1.5
1.9618234934940155,1.5
1.9638254567697275,1.5
1.959499015756456,1.5
1.961290078704032,1.5
1.963269346058712,1.5
1.964207926217807,1.5
1.9661248118455503,1.5
1.968158023135908,1.5
1.9699415058683527,1.5
1.9715215383322908,1.5
1.958469449086266,1.5
1.958290325458649,1.5
1.958216072904877,1.5
1.9600660935950471,1.5
1.9619099656422327,1.5
1.963761664491776,1.5
1.965697917809446,1.5
1.965799625353429,1.5
1.9676827298319663,1.5
1.968699647050848,1.5
1.970564749188511,1.5
1.9688799581916536,1.5
1.970720732042444,1.5
1.972373018528208,1.5
1.9741437714435008,1.5
1.9680149700170744,1.5
1.9698489199303488,1.5
1.971637930835012,1.5
1.9732750291030583,1.5
1.97063372634128,1.5
1.972494125059856,1.5
1.974412006199792,1.5
1.976231096007023,1.5
1.9779700381372824,1.5
1.9781194141873,1.5
1.978971640215936,1.5
1.980441554225654,1.5
1.9823129276391704,1.5
1.982595529840553,1.5
1.982042279815744,1.5
1.9820230539641763,1.5
1.9835034850657336,1.5
1.983748164217909,1.5
1.98557059135502,1.5
1.9874533978383824,1.5
1.98877949714276,1.5
1.9903760077516384,1.5
1.9917719604192463,1.5
1.98723132454594,1.5
1.9888906831042896,1.5
1.990603449902036,1.5
1.991971280755388,1.5
1.993586727824215,1.5
1.995217294357472,1.5
1.9970095733584408,1.5
1.997827393295954,1.5
1.9995435374713704,1.5
2.001128548220924,1.5
2.002698342734597,1.5
2.004475011903977,1.5
2.005958509997798,1.5
2.0071965217902457,1.5
2.0083722921836125,1.5
2.008559349401447,1.5
2.010244350490682,1.5
1.976933299295596,1.5
1.9746930768524924,1.5
1.9758399761968024,1.5
1.977568876561935,1.5
1.979187027302272,1.5
1.9804287478726728,1.5
1.9821031238098377,1.5
1.9836138282084164,1.5
1.985111162581892,1.5
1.9868244173246985,1.5
1.9871500930968249,1.5
1.9888417408593424,1.5
1.9882869954010955,1.5
1.9889538881944944,1.5
1.9895849158860088,1.5
1.9907768956152645,1.5
1.9923385859187448,1.5
1.98932342484668,1.5
1.9906644042662431,1.5
1.9917958922513184,1.5
1.993468003934961,1.5
1.989922532365159,1.5
1.9914128597975456,1.5
1.9927774216067584,1.5
1.994063799028186,1.5
1.995717815153371,1.5
1.9926843209087548,1.5
1.994271607964641,1.5
1.9957458554231653,1.5
1.993759994616896,1.5
1.995286834684752,1.5
1.9954292004258816,1.5
1.996341572246456,1.5
1.9971518861457944,1.5
1.9987435121590853,1.5
2.000276975742324,1.5
2.001287726063392,1.5
2.002584671545144,1.5
2.004073885213663,1.5
2.003561944344724,1.5
2.001954843443748,1.5
2.0024732312078903,1.5
2.0040269464787923,1.5
2.0055815455963013,1.5
2.004868569197444,1.5
2.006176271650958,1.5
2.007226653444433,1.5
2.0087251896912908,1.5
2.010198182327963,1.5
2.0070765345585886,1.5
2.0041202459988767,1.5
2.005504901909457,1.5
2.0026824650304724,1.5
2.001948544116804,1.5
2.0034927761282626,1.5
2.00423013072051,1.5
2.005605193272276,1.5
2.00701145661956,1.5
2.0081568368112777,1.5
2.008903597337961,1.5
2.0101922366861484,1.5
2.011557810076592,1.5
2.0123998053297347,1.5
2.0135648503167545,1.5
2.01506041584617,1.5
2.0162090427643378,1.5
2.0176010284578125,1.5
2.0190318673077137,1.5
2.0183808372055445,1.5
2.0192255795418297,1.5
2.019979198133877,1.5
2.0215510735575126,1.5
2.0230913540271707,1.5
2.024343082489857,1.5
2.025758828597451,1.5
2.0229125081946293,1.5
2.0222204481059847,1.5
2.023470387455355,1.5
2.0249655066639782,1.5
2.025671411688626,1.5
2.027020981267712,1.5
2.028520885991083,1.5
2.029992358244328,1.5
2.031499525531758,1.5
2.032968413669733,1.5
2.0343833053804463,1.5
2.035727099895056,1.5
2.0364732730450608,1.5
2.036516990774752,1.5
2.0373744975695933,1.5
2.038202937082276,1.5
2.039605209130084,1.5
2.0410665290984924,1.5
2.041723984857457,1.5
2.036778596841036,1.5
2.038179600200863,1.5
2.0393205669117966,1.5
2.0336731992804844,1.5
2.035037204879663,1.5
2.0356354874152727,1.5
2.0369399060787563,1.5
2.038137585037179,1.5
2.0376829978223,1.5
2.039025844716737,1.5
2.0403978089045194,1.5
2.041087136870821,1.5
2.041525997857508,1.5
2.0429388448311148,1.5
2.0443506208804045,1.5
2.0453151384270307,1.5
2.04647545944061,1.5
2.0477437915524126,1.5
2.0483971703838546,1.5
2.049785370245058,1.5
2.04932359237537,1.5
2.05056878625624,1.5
2.051934495129575,1.5
2.0518826996478685,1.5
2.0524857645691,1.5
2.053833566002548,1.5
2.05461285127731,1.5
2.054412890399944,1.5
2.055740968489119,1.5
2.0556063647132623,1.5
2.056960815748926,1.5
2.0559458834273765,1.5
2.056129104860076,1.5
2.057135808253406,1.5
2.0574087803192675,1.5
2.058741684594635,1.5
2.059361310639227,1.5
2.060887238286464,1.5
2.061539528237116,1.5
2.0626575220270804,1.5
2.0639732107416804,1.5
2.064692413827354,1.5
2.0660039365647425,1.5
2.0674013520802874,1.5
2.068674218656108,1.5
2.069855829645058,1.5
2.0712870492973523,1.5
2.072621192735799,1.5
2.073848231997218,1.5
2.07461774116025,1.5
2.0759871348302616,1.5
2.0772726749686146,1.5
2.077432902761603,1.5
2.075309578856029,1.5
2.071412935515484,1.5
2.071829953347256,1.5
2.0724029216268907,1.5
2.0736976050523235,1.5
2.0746281740793533,1.5
2.075950573201353,1.5
2.0772407655345155,1.5
2.0782401624840148,1.5
2.077016489594453,1.5
2.077305031139034,1.5
2.077982477214322,1.5
2.078915065989275,1.5
2.0802324150870333,1.5
2.081357723985701,1.5
2.082386708168587,1.5
2.083589197373185,1.5
2.084877916548787,1.5
2.0839134987310857,1.5
2.084912612568406,1.5
2.086109457030338,1.5
2.0865197374360824,1.5
2.086174895049229,1.5
2.087216594580214,1.5
2.088299943005931,1.5
2.089504676229945,1.5
2.0907822788197,1.5
2.092093795194083,1.5
2.093243960655032,1.5
2.094547019241094,1.5
2.094667072873916,1.5
2.0957404772179964,1.5
2.0970246687761307,1.5
2.0982882847191604,1.5
2.097590424161349,1.5
2.0989013651780044,1.5
2.099422278947386,1.5
2.100546790040801,1.5
2.1015631675274165,1.5
2.0823772918197725,1.5
2.083244661817364,1.5
2.0835079847697955,1.5
2.0847976005566564,1.5
2.0860805272579155,1.5
2.087363335132818,1.5
2.087752079321308,1.5
2.089026258935297,1.5
2.0903324696269188,1.5
2.0915650292729726,1.5
2.0928216898901373,1.5
2.0940552560698693,1.5
2.0953113265267334,1.5
2.095693119370176,1.5
2.096746029831896,1.5
2.0973718142846445,1.5
2.0985829153330124,1.5
2.099605439803456,1.5
2.100595752467404,1.5
2.1018635237072227,1.5
2.103031384108859,1.5
2.103823986272934,1.5
2.1050406883029065,1.5
2.1062342425246463,1.5
2.107425319602849,1.5
2.107956147808176,1.5
2.109153819755906,1.5
2.1103351694162336,1.5
2.111419692136938,1.5
2.1074548396530863,1.5
2.108442621202718,1.5
2.1096105555333096,1.5
2.110780984515793,1.5
2.112020978474052,1.5
2.1132346923385006,1.5
2.1144777563792414,1.5
2.103529106420911,1.5
2.102243595707595,1.5
2.1034213268577147,1.5
2.1013418117126195,1.5
2.1024574378300884,1.5
2.103326514527836,1.5
2.1044081381432043,1.5
2.103739515985154,1.5
2.104629543839001,1.5
2.10576438358134,1.5
2.106842815257377,1.5
2.1065342122574817,1.5
2.107316961498116,1.5
2.107671561870511,1.5
2.1080747518754843,1.5
2.109224021602577,1.5
2.11024910421894,1.5
2.1112242133430144,1.5
2.1115140015002347,1.5
2.1126342412966523,1.5
2.113704582939795,1.5
2.113453082961241,1.5
2.114618866576391,1.5
2.1152977813969382,1.5
2.115842638148612,1.5
2.116392641816072,1.5
2.117477278174136,1.5
2.1184688512659,1.5
2.117314452423824,1.5
2.1184068318053257,1.5
2.115611542738365,1.5
2.1163190395226694,1.5
2.117430759614719,1.5
2.117600244286092,1.5
2.118121505835454,1.5
2.119228234876621,1.5
2.1142464190647625,1.5
2.115388104250463,1.5
2.1155669690667898,1.5
2.116021332167449,1.5
2.117159766731294,1.5
2.1182901143526585,1.5
2.118974808168536,1.5
2.119770679415662,1.5
2.1207887563669674,1.5
2.1200204202588777,1.5
2.120868955611122,1.5
2.121872441707679,1.5
2.122982994796678,1.5
2.124018980987051,1.5
2.125137499276149,1.5
2.125901149042624,1.5
2.127049968068349,1.5
2.1279940376159945,1.5
2.1271537240840845,1.5
2.127760485863727,1.5
2.1288245677891195,1.5
2.129887241632623,1.5
2.1305899456924293,1.5
2.1295548605522603,1.5
2.1302062015378307,1.5
2.13131978323514,1.5
2.132402539943436,1.5
2.1333786341405965,1.5
2.1344374490609086,1.5
2.1355382575761945,1.5
2.136491577897296,1.5
2.1370539756126674,1.5
2.1353335704477057,1.5
2.135988811877572,1.5
2.1371227960120547,1.5
2.137584810292533,1.5
2.137271899929768,1.5
2.137654845399212,1.5
2.1386885415970207,1.5
2.139807185143151,1.5
2.140834794591159,1.5
2.141952035333092,1.5
2.1426663381762268,1.5
2.1425410464029806,1.5
2.143081424649545,1.5
2.144075987736296,1.5
2.14410502415201,1.5
2.1436987727289343,1.5
2.1438764692099195,1.5
2.144848023323957,1.5
2.145961967261038,1.5
2.1468500597423863,1.5
2.140128685306478,1.5
2.140942363630092,1.5
2.14044971190863,1.5
2.1413891742818265,1.5
2.1424091453897485,1.5
2.1434504466433646,1.5
2.144507691528294,1.5
2.143358634533029,1.5
2.1443189363482142,1.5
2.1453591742624742,1.5
2.1457671072594016,1.5
2.1465377138365924,1.5
2.1476098761132563,1.5
2.144780139593782,1.5
2.145735408889869,1.5
2.146730579215289,1.5
2.147749737974636,1.5
2.1467935473460624,1.5
2.143475034186281,1.5
2.133478027543961,1.5
2.134027142747348,1.5
2.135027681132684,1.5
2.136069823150657,1.5
2.1371169006425887,1.5
2.137948033762913,1.5
2.135562962555202,1.5
2.136587982354436,1.5
2.137616358602212,1.5
2.1376877071395874,1.5
2.138240965054268,1.5
2.139297603211068,1.5
2.1401056610732527,1.5
2.1410695633327808,1.5
2.1413873107398405,1.5
2.142427637816377,1.5
2.1417094984895386,1.5
2.1424885826381623,1.5
2.143399395058383,1.5
2.1442983319892184,1.5
2.1453126823505544,1.5
2.1461579414545766,1.5
2.1471094055608577,1.5
2.134035805327337,1.5
2.134369178640164,1.5
2.135389996419204,1.5
2.1358861335484667,1.5
2.136752795022474,1.5
2.137784042846888,1.5
2.138774262191414,1.5
2.1395837027652367,1.5
2.140370765459525,1.5
2.141013773853646,1.5
2.141730151249304,1.5
2.14033539288952,1.5
2.1321393578026755,1.5
2.1312840565198523,1.5
2.130499933869679,1.5
2.125941131242541,1.5
2.126845211797335,1.5
2.1269217010720745,1.5
2.127882783196182,1.5
2.128876296495591,1.5
2.128962870159304,1.5
2.1298131354424,1.5
2.130443241474535,1.5
2.13076155578319,1.5
2.13172000480163,1.5
2.1321373456839394,1.5
2.133061030700649,1.5
2.133863887273847,1.5
2.1330501537847444,1.5
2.1334899604833018,1.5
2.134395594024705,1.5
2.1353888428941965,1.5
2.136295800537231,1.5
2.1371904324043416,1.5
2.138184092760701,1.5
2.1390981178159425,1.5
2.1360324738547973,1.5
2.13699978744247,1.5
2.1377387642683146,1.5
2.1386938234622384,1.5
2.137774296073491,1.5
2.138473329821893,1.5
2.1386467029523666,1.5
2.1396183095878456,1.5
2.140594274306575,1.5
2.141529491504145,1.5
2.142399694858002,1.5
2.1432469037105584,1.5
2.143868304024685,1.5
2.1446761772482805,1.5
2.1446045385268606,1.5
2.145425315480598,1.5
2.1441708699251616,1.5
2.143295209243248,1.5
2.1439187284987176,1.5
2.1447819259114334,1.5
2.1457471411899194,1.5
2.146298006221904,1.5
2.1468374412528624,1.5
2.1477628526995454,1.5
2.147988970533724,1.5
2.1488511809521964,1.5
2.1497394621607064,1.5
2.150647146118178,1.5
2.1513304515631937,1.5
2.152284152903881,1.5
2.1526177891514044,1.5
2.153539979011396,1.5
2.1521509856463346,1.5
2.1530351725154886,1.5
2.1534394214742414,1.5
2.154323953818519,1.5
2.155268719688197,1.5
2.1502763901307635,1.5
2.15098070496925,1.5
2.151836069050943,1.5
2.1527603945537,1.5
2.1537122268947875,1.5
2.154641260151545,1.5
2.1555253940069763,1.5
2.1564413831534024,1.5
2.156847824611293,1.5
2.15778121413562,1.5
2.158727312833441,1.5
2.1596637946951693,1.5
2.1605225432154964,1.5
2.1613815958574203,1.5
2.1621741356854205,1.5
2.1592857607378693,1.5
2.160020358087296,1.5
2.1590920509035563,1.5
2.159983400589185,1.5
2.160917395636839,1.5
2.161845124980871,1.5
2.1626838435469447,1.5
2.1632894396643887,1.5
2.164223760582183,1.5
2.16502549078917,1.5
2.165656725416328,1.5
2.166504870195889,1.5
2.1674247800736604,1.5
2.1682573414362167,1.5
2.168782066987037,1.5
2.168865864914041,1.5
2.1681829389702783,1.5
2.169101397167217,1.5
2.169906052725908,1.5
2.170349367506116,1.5
2.1711131593036668,1.5
2.1716337387984983,1.5
2.172560488467749,1.5
2.173109808974125,1.5
2.17385537769174,1.5
2.1724747989657947,1.5
2.1733571201923305,1.5
2.1742197731340136,1.5
2.1751379202035834,1.5
2.1759980055197943,1.5
2.176527207132584,1.5
2.1772776851495017,1.5
2.1772417757776084,1.5
2.177531116142738,1.5
2.1784943731050053,1.5
2.179111236394358,1.5
2.18001996133353,1.5
2.180661577810476,1.5
2.1794763944522058,1.5
2.180252450446285,1.5
2.1811062188085715,1.5
2.181997133569091,1.5
2.182139864329503,1.5
2.182990499920282,1.5
2.183880421878592,1.5
2.1847340532233948,1.5
2.185627397834097,1.5
2.186350651833369,1.5
2.18723811233882,1.5
2.1866338163626646,1.5
2.187411721374451,1.5
2.188244354016708,1.5
2.189098324010934,1.5
2.189838413284316,1.5
2.190596423954999,1.5
2.189812687740217,1.5
2.190698086326431,1.5
2.1914190935802007,1.5
2.192101455623614,1.5
2.192906937396739,1.5
2.193791232177209,1.5
2.191258426362934,1.5
2.192016899867129,1.5
2.1922517426200936,1.5
2.1931061988061047,1.5
2.193887175142964,1.5
2.194774261610459,1.5
2.195662955991831,1.5
2.1965447950210333,1.5
2.197375816337185,1.5
2.197128219068019,1.5
2.198006785565891,1.5
2.1988482654051067,1.5
2.1994132010403344,1.5
2.199822992346921,1.5
2.2006898451060466,1.5
2.201210912102951,1.5
2.1904417380897123,1.5
2.1912765452429115,1.5
2.1921437754684687,1.5
2.192275120297253,1.5
2.1918140167165365,1.5
2.19267621190559,1.5
2.1916800219471133,1.5
2.19251472684714,1.5
2.1924414355456245,1.5
2.1931749945178405,1.5
2.1939356249198307,1.5
2.193038900749614,1.5
2.1938089465017843,1.5
2.1921116952096384,1.5
2.192407145068912,1.5
2.192361745528757,1.5
2.1930820765136723,1.5
2.193858908417742,1.5
2.194685676615679,1.5
2.195477387883226,1.5
2.196316090211932,1.5
2.197065766862997,1.5
2.1970176573625504,1.5
2.197837770411464,1.5
2.1986860526034864,1.5
2.198168738716659,1.5
2.199020647836423,1.5
2.199684133864125,1.5
2.20036522119268,1.5
2.201124120258975,1.5
2.20151251341704,1.5
2.2018329921728594,1.5
2.2013671629488294,1.5
2.202156653203088,1.5
2.202272995010441,1.5
2.2030808175030945,1.5
2.197250210327617,1.5
2.197986159490768,1.5
2.198839994839351,1.5
2.198280613633272,1.5
2.1990101062041565,1.5
2.199853593590646,1.5
2.2005063319060696,1.5
2.201341392097941,1.5
2.195408052644164,1.5
2.196023001551865,1.5
2.196855938439315,1.5
2.1968085234306103,1.5
2.1976270855563422,1.5
2.1984130719860544,1.5
2.1991323054528147,1.5
2.1988876954120395,1.5
2.1995095226461423,1.5
2.2003247620101125,1.5
2.2010780934216485,1.5
2.2018888894896174,1.5
2.202713477873377,1.5
2.203472982551678,1.5
2.204287288020129,1.5
2.204656849552596,1.5
2.205360126297313,1.5
2.2059962110480136,1.5
2.2068015663327545,1.5
2.2074717568699045,1.5
2.208164685958187,1.5
2.208969390823933,1.5
2.2097646967013405,1.5
2.21048077453846,1.5
2.208061856239363,1.5
2.2088235406655707,1.5
2.209565342707186,1.5
2.209025492661691,1.5
2.209686739010773,1.5
2.210399795566282,1.5
2.2109584877008133,1.5
2.211696797582371,1.5
2.212490422270851,1.5
2.213262654735355,1.5
2.2136725170205964,1.5
2.2144144769713656,1.5
2.215211717262,1.5
2.2158666659877846,1.5
2.216477817654638,1.5
2.217104650381716,1.5
2.2178113441510487,1.5
2.2185799220055715,1.5
2.219385661209326,1.5
2.2201889540307373,1.5
2.220912604173648,1.5
2.2217112788895044,1.5
2.2221066375092136,1.5
2.219486048127799,1.5
2.220228325310748,1.5
2.221026302515345,1.5
2.221669004068068,1.5
2.2224312651796,1.5
2.223207845945703,1.5
2.2237916355406493,1.5
2.223963566457784,1.5
2.22467771614501,1.5
2.2244312602281413,1.5
2.2252194857496503,1.5
2.226000039663424,1.5
2.226742472598584,1.5
2.227504990435959,1.5
2.228282529889226,1.5
2.2288609884250024,1.5
2.229616812266311,1.5
2.229510023730445,1.5
2.2302713313613705,1.5
2.2305355790807417,1.5
2.231258210817742,1.5
2.2314648411521434,1.5
2.231701913484998,1.5
2.231794390735142,1.5
2.230923975532834,1.5
2.226981026243989,1.5
2.2277466177529632,1.5
2.2283377396045805,1.5
2.228878808876221,1.5
2.220666250975059,1.5
2.221377625736605,1.5
2.222146129991656,1.5
2.222923376294354,1.5
2.2236999780520543,1.5
2.224460009057578,1.5
2.224512341142616,1.5
2.225222437764462,1.5
2.2258119440363573,1.5
2.2256457724569243,1.5
2.2264037008702497,1.5
2.225755772091448,1.5
2.226521894811337,1.5
2.22719880275614,1.5
2.2276354937059746,1.5
2.2282391529914647,1.5
2.228926506731033,1.5
2.229657671707498,1.5
2.23041619288814,1.5
2.2302217323006115,1.5
2.230948141862553,1.5
2.22368820247174,1.5
2.2244402082767496,1.5
2.2249833085283144,1.5
2.2257291597881457,1.5
2.2264125360955385,1.5
2.2271429658296493,1.5
2.227524071904309,1.5
2.2271815250196303,1.5
2.2275780783953243,1.5
2.228243373193318,1.5
2.2287779816961804,1.5
2.2295283473510903,1.5
2.2302877909343057,1.5
