length_scale,nu
2.002593949995925,1.5
2.0048812736233304,1.5
2.0068563088826474,1.5
2.006798707227624,1.5
2.008578371368716,1.5
2.001867936888872,1.5
2.003058056867355,1.5
2.005160855990682,1.5
2.0071594528916528,1.5
2.00895978490138,1.5
2.01107579933264,1.5
2.0104140247398825,1.5
2.007964230285509,1.5
2.010041697417703,1.5
2.012145865911551,1.5
2.012982458162224,1.5
2.014923564270204,1.5
2.016649342816381,1.5
2.0182974414336337,1.5
2.0183850571104904,1.5
2.0204085119404005,1.5
2.022470379955241,1.5
2.0233161594830347,1.5
2.0238966177586737,1.5
2.025891406827226,1.5
2.0160702429977886,1.5
2.017390228016628,1.5
2.018927631173334,1.5
2.020575503486409,1.5
2.022644392701655,1.5
2.022001201190958,1.5
2.0239160200840685,1.5
2.0044736258213334,1.5
2.006460274534392,1.5
2.008411336448898,1.5
2.010338111881773,1.5
2.012267210263755,1.5
2.013336654632613,1.5
2.0068186973335096,1.5
2.007903091587693,1.5
2.008919165486322,1.5
2.0057924244867302,1.5
2.007626564825173,1.5
2.009554711695636,1.5
2.010048180086669,1.5
2.01155350990792,1.5
2.005659616952297,1.5
2.0075790508338787,1.5
2.008675824673657,1.5
2.0105819268885208,1.5
2.0111419051985053,1.5
2.0127870922122884,1.5
2.0122668955056464,1.5
2.0133707959506624,1.5
2.015101284647663,1.5
2.0168077249749774,1.5
2.0185810241573576,1.5
2.0193020908773813,1.5
2.02117578876495,1.5
2.022162664618348,1.5
2.0240032055062627,1.5
2.025823208974056,1.5
2.027578009112021,1.5
2.029374035440745,1.5
2.0291743372935853,1.5
2.030880631126486,1.5
2.032464656243544,1.5
2.033804810218636,1.5
2.0331144219419013,1.5
2.025643511356098,1.5
2.0263817787588025,1.5
2.0217987791694982,1.5
2.0218669405791387,1.5
2.017598310583689,1.5
2.0182678861804035,1.5
2.0200759237283488,1.5
2.020802711250205,1.5
2.022138997667618,1.5
2.023715631322712,1.5
2.0254330062637984,1.5
2.027223962031929,1.5
2.028955999935329,1.5
2.03039259291891,1.5
2.028990604822266,1.5
2.030669165921553,1.5
2.0324283538913743,1.5
2.0341564428645644,1.5
2.0353780547804208,1.5
2.037125599249599,1.5
2.038885736910073,1.5
2.0406379720969685,1.5
2.0414999774871965,1.5
2.040522735601165,1.5
2.0420817831046656,1.5
2.0435238978051444,1.5
2.044770892572046,1.5
2.0461763268234785,1.5
2.043124315365881,1.5
2.044706354744413,1.5
2.045672424469156,1.5
2.047348402190981,1.5
2.049076759408662,1.5
2.0503589748473128,1.5
2.0517420253159977,1.5
2.051891522719842,1.5
2.0534740982786928,1.5
2.0547801290850614,1.5
2.056381006207756,1.5
2.0577820185406845,1.5
2.059429434481763,1.5
2.06114989710601,1.5
2.0601206705540287,1.5
2.0618165758461027,1.5
2.0560546228490217,1.5
2.056213958882352,1.5
2.057758608065249,1.5
2.059382579868181,1.5
2.058686577150028,1.5
2.060353811841363,1.5
2.0618159385553083,1.5
2.0628697456867706,1.5
2.064142764338615,1.5
2.065764838985661,1.5
2.0666610792031155,1.5
2.068317300433106,1.5
2.06967079112378,1.5
2.067582720741608,1.5
2.0644882132193403,1.5
2.066093669579066,1.5
2.0674941343296696,1.5
2.069002832925236,1.5
2.067127148751862,1.5
2.0599408202597007,1.5
2.061094401177312,1.5
2.062619006103525,1.5
2.06352632421938,1.5
2.0496731679601683,1.5
2.051070456152282,1.5
2.052554998106328,1.5
2.0539303610690105,1.5
2.0545211592253683,1.5
2.056142259587038,1.5
2.0577622946048413,1.5
2.059161790414676,1.5
2.060441924881428,1.5
2.0620068344012177,1.5
2.06358365650833,1.5
2.065090667498997,1.5
2.066520414686261,1.5
2.064957738437643,1.5
2.06633849091558,1.5
2.0678040741163994,1.5
2.068064117044863,1.5
2.068314637976879,1.5
2.068966791623079,1.5
2.067679630609588,1.5
2.0691476868574155,1.5
2.069553037547505,1.5
2.070954419671922,1.5
2.071866734079584,1.5
2.0733164600655014,1.5
2.074762852825891,1.5
2.075751629996128,1.5
2.0773169726244687,1.5
2.078862773896817,1.5
2.080033460194581,1.5
2.081081139330564,1.5
2.079836227736209,1.5
2.081153093789998,1.5
2.080058795284612,1.5
2.081318619788638,1.5
2.0757897980413857,1.5
2.077271172188939,1.5
2.078083020177581,1.5
2.0796096824349943,1.5
2.0801828119294647,1.5
2.080952732941216,1.5
2.079045034845601,1.5
2.0802215737952,1.5
2.081717468005151,1.5
2.082170586504553,1.5
2.077900786399188,1.5
2.079278556749852,1.5
2.076602070471595,1.5
2.077560907151592,1.5
2.0788382983005755,1.5
2.079974372334461,1.5
2.081455739863123,1.5
2.0828391181620787,1.5
2.080340064051749,1.5
2.068916734796136,1.5
2.070301014070027,1.5
2.0714028280803083,1.5
2.0726506132157976,1.5
2.0736201764913984,1.5
2.07504151563908,1.5
2.0764262442398542,1.5
2.0764506628607915,1.5
2.077657964437073,1.5
2.0775841491424014,1.5
2.0786237635849805,1.5
2.080031586846717,1.5
2.081450563477217,1.5
2.0798928640759886,1.5
2.079199735586276,1.5
2.080396027342031,1.5
2.0818379535301608,1.5
2.079559769356294,1.5
2.080976321517606,1.5
2.0750411838285805,1.5
2.0764236656856534,1.5
2.0772371630315045,1.5
2.0782731802243624,1.5
2.079295742650101,1.5
2.0805414707302754,1.5
2.0819657262265028,1.5
2.083312608770444,1.5
2.08454169838626,1.5
2.0859259070265272,1.5
2.0873178704786666,1.5
2.084209269191236,1.5
2.085609237413776,1.5
2.0869021073899314,1.5
2.0880858071649486,1.5
2.0885285619373373,1.5
2.088948302933677,1.5
2.090310389026809,1.5
2.0916962692837417,1.5
2.092936644188553,1.5
2.094277239135383,1.5
2.0949329063799005,1.5
2.096204795405345,1.5
2.0974040096623225,1.5
2.097999835568062,1.5
2.099296678215929,1.5
2.1005347596731885,1.5
2.1017425543993693,1.5
2.1022062561630075,1.5
2.103590146693725,1.5
2.101520750230585,1.5
2.1028883253388466,1.5
2.104345658469339,1.5
2.105688276264433,1.5
2.107051932023408,1.5
2.103063337711663,1.5
2.104407135114228,1.5
2.1038198122199243,1.5
2.105166315082007,1.5
2.1061099344751426,1.5
2.107457285263661,1.5
2.108423493760768,1.5
2.109398840087916,1.5
2.107611799545547,1.5
2.1079913158062182,1.5
2.1072273964005377,1.5
2.102724264053665,1.5
2.1037104899740235,1.5
2.103970361658851,1.5
2.104949641436106,1.5
2.106272240678681,1.5
2.103970328189786,1.5
2.104511457356546,1.5
2.10559738796786,1.5
2.106776056781626,1.5
2.1070638554835908,1.5
2.1051916450001062,1.5
2.1064196415649983,1.5
2.10664068733041,1.5
2.1079126800454664,1.5
2.1092026793352936,1.5
2.110360143178002,1.5
2.111055788122501,1.5
2.111940212212536,1.5
2.113177154442923,1.5
2.1144253758997045,1.5
2.1152821559534964,1.5
2.1165555407985868,1.5
2.117769522318748,1.5
2.118860297641597,1.5
2.12008359910334,1.5
2.121391525260212,1.5
2.122614528534229,1.5
2.123361408756352,1.5
2.124432759190153,1.5
2.125229035458616,1.5
2.126367795340826,1.5
2.1276587884486013,1.5
2.128338342398834,1.5
2.129426694934132,1.5
2.128530838907246,1.5
2.1298063060016523,1.5
2.1309411289191096,1.5
2.1321582879370644,1.5
2.1333609954271173,1.5
2.133770218077618,1.5
2.134998504878072,1.5
2.136207253679828,1.5
2.137385668380265,1.5
2.136261781883926,1.5
2.1361340343124247,1.5
2.137337747551973,1.5
2.138382629623364,1.5
2.139499592674372,1.5
2.134966182252497,1.5
2.136001855431583,1.5
2.136908517424545,1.5
2.136099751483556,1.5
2.1371526513100467,1.5
2.13731004536064,1.5
2.138509813527432,1.5
2.139085265467074,1.5
2.1401936018513648,1.5
2.1413423933684266,1.5
2.1424215084705125,1.5
2.143659346799947,1.5
2.144812064460837,1.5
2.145002623282981,1.5
2.146086841779442,1.5
2.1459473702100693,1.5
2.1457816027640377,1.5
2.1453261657781275,1.5
2.143763200751402,1.5
2.1448528880893893,1.5
2.145980014547917,1.5
2.1467771469117776,1.5
2.1479093912543563,1.5
2.1490983157887453,1.5
2.1503181192613594,1.5
2.1513810751187905,1.5
2.150797118507013,1.5
2.1476672082081256,1.5
2.1488555985446305,1.5
2.150069455236732,1.5
2.151155981138055,1.5
2.152097669700786,1.5
2.153287619465481,1.5
2.154435671264995,1.5
2.155289028543011,1.5
2.153614774542017,1.5
2.154801489235371,1.5
2.155823088584321,1.5
2.156778999552125,1.5
2.157837481548143,1.5
2.1543326746817497,1.5
2.1523704246977853,1.5
2.15205878754622,1.5
2.1532540110696377,1.5
2.1542671493508005,1.5
2.155437673639044,1.5
2.156561150593308,1.5
2.149471350031188,1.5
2.150628401294098,1.5
2.151796935989933,1.5
2.1529662218283283,1.5
2.153238521791684,1.5
2.1542267499627026,1.5
2.154094538435524,1.5
2.154995403737607,1.5
2.1560208607177427,1.5
2.1566235407627614,1.5
2.1571889309982333,1.5
2.157646845302408,1.5
2.158385876766134,1.5
2.159393979048218,1.5
2.160444211891504,1.5
2.158834455943901,1.5
2.1599552420247847,1.5
2.1607808577779664,1.5
2.161874467134141,1.5
2.1625732743734423,1.5
2.1627861289264385,1.5
2.163889147706768,1.5
2.1649176833908967,1.5
2.16577326237632,1.5
2.166522892031027,1.5
2.164554937867519,1.5
2.1656270006921736,1.5
2.166457834592609,1.5
2.166884243895182,1.5
2.165529874843476,1.5
2.166650076426081,1.5
2.1674393933095835,1.5
2.168535142818225,1.5
2.169005899132445,1.5
2.1602973344234595,1.5
2.161275945641557,1.5
2.162230408658953,1.5
2.161440432343558,1.5
2.152351716537193,1.5
2.1533322506524613,1.5
2.154374642996852,1.5
2.1551451050321813,1.5
2.1561200505965203,1.5
2.1568114461766847,1.5
2.1578143411131245,1.5
2.158727468935981,1.5
2.159825555017394,1.5
2.160866891713648,1.5
2.1619040539154177,1.5
2.1629674882845986,1.5
2.1638742199275667,1.5
2.1529453448626605,1.5
2.1540361214317727,1.5
2.1548474273744938,1.5
2.1487275752528947,1.5
2.149769433121328,1.5
2.150730700864852,1.5
2.151138108761091,1.5
2.149377570984396,1.5
2.150460184860895,1.5
2.1514185966365824,1.5
2.152058846406413,1.5
2.1478976868516138,1.5
2.148509404898089,1.5
2.149517871303309,1.5
2.149550651480152,1.5
2.148748115745473,1.5
2.1488300057959373,1.5
2.148493070804337,1.5
2.1493057813288248,1.5
2.150166034698114,1.5
2.15101116421289,1.5
2.1499410493629307,1.5
2.1510029170418004,1.5
2.151967056270753,1.5
2.152750675289042,1.5
2.1536207328974752,1.5
2.154081454722621,1.5
2.155141442738715,1.5
2.1561365011663907,1.5
2.1571456418718955,1.5
2.158134623650036,1.5
2.158941778971975,1.5
2.159907652845959,1.5
2.16019320409314,1.5
2.161092429546484,1.5
2.1620282802906963,1.5
2.16285140210545,1.5
2.1633962896006507,1.5
2.162311288526372,1.5
2.1632820964559443,1.5
2.163925210027004,1.5
2.164621481126478,1.5
2.1655798459369264,1.5
2.1665722765164763,1.5
2.167547880038087,1.5
2.1655145388042696,1.5
2.1665485549954275,1.5
2.167506313589404,1.5
2.168512957074176,1.5
2.169409377340984,1.5
2.170424279197877,1.5
2.1708828786789818,1.5
2.171879581465648,1.5
2.168055407479396,1.5
2.1690502267070704,1.5
2.1700669920964506,1.5
2.1708937820766216,1.5
2.171588702937835,1.5
2.172580331961904,1.5
2.172761037434631,1.5
2.1736277780757374,1.5
2.1743640267007383,1.5
2.175073624320487,1.5
2.175487126089908,1.5
2.1764022513122634,1.5
2.17725323171871,1.5
2.1782437816604565,1.5
2.177449607474616,1.5
2.177877819251883,1.5
2.1690042642855905,1.5
2.169926513050622,1.5
2.17086910164629,1.5
2.1718442087922845,1.5
2.172724342972405,1.5
2.1737246492054205,1.5
2.174224400421056,1.5
2.175097146002289,1.5
2.17591472539176,1.5
2.176840947656148,1.5
2.175846071427171,1.5
2.1765615271391474,1.5
2.177059139608652,1.5
2.177975368485241,1.5
2.1789728072260752,1.5
2.1791935212571927,1.5
2.179356143865453,1.5
2.180247345069957,1.5
2.179502835875519,1.5
2.180499945795631,1.5
2.180610847222562,1.5
2.181518327701917,1.5
2.1821472080153974,1.5
2.182691874245126,1.5
2.18336337662694,1.5
2.184351584173468,1.5
2.1826557186570086,1.5
2.1833893065254686,1.5
2.1842849941500053,1.5
2.185239391054736,1.5
2.186147131886297,1.5
2.186963103468447,1.5
2.1868870937996485,1.5
2.1878678998203624,1.5
2.188670065058244,1.5
2.189628922896822,1.5
2.1905925221202147,1.5
2.1914162764851435,1.5
2.1923882560923342,1.5
2.193339011186532,1.5
2.194303539495156,1.5
2.1942619717974523,1.5
2.195194822251854,1.5
2.195305388815292,1.5
2.196275088619336,1.5
2.197221563262035,1.5
2.198024788806171,1.5
2.1987828798357274,1.5
2.19946400848404,1.5
2.1992514482539818,1.5
2.2002158328617045,1.5
2.2011598148328857,1.5
2.201485110802857,1.5
2.2024306418291526,1.5
2.2033618838404805,1.5
2.2034430566022087,1.5
2.204394636432206,1.5
2.202907340768212,1.5
2.203859270939285,1.5
2.1988840409951105,1.5
2.19908152124738,1.5
2.1998820224652373,1.5
2.2005029245282546,1.5
2.2012582578552085,1.5
2.202176484538461,1.5
2.20238059669907,1.5
2.2032586829130647,1.5
2.2041264125862776,1.5
2.205035285645799,1.5
2.205971073918203,1.5
2.206841038803384,1.5
2.207574532084501,1.5
2.20845594617446,1.5
2.208180939509914,1.5
2.2091243321406058,1.5
2.2100167079515813,1.5
2.209693708343223,1.5
2.2102455767534512,1.5
2.210956251721909,1.5
2.21176021266892,1.5
2.212692961640346,1.5
2.213327253081286,1.5
2.213305356792813,1.5
2.211119693876882,1.5
2.211227663045964,1.5
2.212159731636304,1.5
2.2123953239341594,1.5
2.2131551857186222,1.5
2.214075300149606,1.5
2.214976842410132,1.5
2.2154641399520725,1.5
2.216383903396653,1.5
2.217265199375156,1.5
2.2181658592879847,1.5
2.2190724974838463,1.5
2.2199828031376945,1.5
2.220884869686345,1.5
2.221714819748848,1.5
2.2222111353070897,1.5
2.223011261911777,1.5
2.223937017408509,1.5
2.223858147471964,1.5
2.2193890102593854,1.5
2.219776693417477,1.5
2.219789843739909,1.5
2.22069982582784,1.5
2.221598259378592,1.5
2.222501430439469,1.5
2.223396718304292,1.5
2.223929961696304,1.5
2.222134004056942,1.5
2.223033572764724,1.5
2.221623767573269,1.5
2.2223371922621187,1.5
2.223128180859894,1.5
2.224008912516509,1.5
2.2244194571080715,1.5
2.225258291029009,1.5
2.226008115292877,1.5
2.224758697411623,1.5
2.225634851815984,1.5
2.224037545160318,1.5
2.224862925332267,1.5
2.225582537610673,1.5
2.2264545772307978,1.5
2.2273466469790075,1.5
2.228209115620912,1.5
2.2254115757508823,1.5
2.2261247614284376,1.5
2.226975446717446,1.5
2.2273457398508847,1.5
2.228206399794209,1.5
2.2290860381787017,1.5
2.228908092617057,1.5
2.229601127500304,1.5
2.2304418657001497,1.5
2.231306094579837,1.5
2.2321676686966154,1.5
2.2325713706578245,1.5
2.231685130720025,1.5
2.232177244439119,1.5
2.2320346910214584,1.5
2.231904041496404,1.5
2.2325828158806864,1.5
2.2332998279461567,1.5
2.232965865161443,1.5
2.2338316112954035,1.5
2.234703062357828,1.5
2.235477989293147,1.5
2.2363566961638472,1.5
2.237223323870861,1.5
2.233568906719116,1.5
2.23394817910141,1.5
2.234804627649776,1.5
2.235558560346655,1.5
2.236381775455916,1.5
2.237140478298709,1.5
2.238000257709881,1.5
2.238801040565717,1.5
2.239304479287102,1.5
2.2381312876515933,1.5
2.238976068006782,1.5
2.239348235479678,1.5
2.2394179009987645,1.5
2.237071241514688,1.5
2.2374990773169623,1.5
2.2381215042345928,1.5
2.2387965985712355,1.5
2.2389853863158176,1.5
2.239751639834056,1.5
2.240595583870486,1.5
2.240026058366486,1.5
2.2408569979085904,1.5
2.241413715425683,1.5
2.2421926864796893,1.5
2.242405936343191,1.5
2.243130248904297,1.5
2.243871383376996,1.5
2.24392806672884,1.5
2.244303977270851,1.5
2.240925857961659,1.5
2.238908529195937,1.5
2.239644395042161,1.5
2.2404914002037684,1.5
2.241329830179876,1.5
2.2412201275195613,1.5
2.242004324985805,1.5
2.242676386585859,1.5
2.2435190674037884,1.5
2.2443126564284475,1.5
2.2451403051484373,1.5
2.2459262160430256,1.5
2.246328188355656,1.5
2.246966462541671,1.5
2.2477920581270725,1.5
2.2486202585721338,1.5
2.2493973154102584,1.5
2.25006359367919,1.5
2.250609373407693,1.5
2.2512211550047696,1.5
2.252034240942628,1.5
2.2514948260901373,1.5
2.2521236375587748,1.5
2.252462050522468,1.5
2.2530390443792303,1.5
2.2538198501257587,1.5
2.2440632472784534,1.5
2.2448624286750167,1.5
2.2456837476776763,1.5
2.246447653839492,1.5
2.247224114437307,1.5
2.2479368422634645,1.5
2.247801374055294,1.5
2.248624685784798,1.5
2.2494181186365974,1.5
2.250172950672964,1.5
2.2505182931464995,1.5
2.251019013229331,1.5
2.251812527204896,1.5
2.2525625100092843,1.5
2.2531445671885675,1.5
2.253913324307414,1.5
2.2546733357359203,1.5
2.255418478834276,1.5
2.256166298013212,1.5
2.2569697608463293,1.5
2.253807350502313,1.5
2.25316402090255,1.5
2.2534930987825623,1.5
2.254069548792445,1.5
2.254717871731409,1.5
2.255323583694778,1.5
2.256079202604361,1.5
2.25658370621626,1.5
2.2573285839096013,1.5
2.258135983080521,1.5
2.258581366028176,1.5
2.2583310368771032,1.5
2.2582584850191383,1.5
2.2590287695647184,1.5
2.259689234833526,1.5
2.260144044504131,1.5
2.2608004833518462,1.5
2.2615592801474373,1.5
2.2623427461987897,1.5
2.263108352790902,1.5
2.2607685436093203,1.5
2.261518920207127,1.5
2.262283658394553,1.5
2.263083185746261,1.5
2.263350688162014,1.5
2.263591966639205,1.5
2.26433003461688,1.5
2.265119698047948,1.5
2.265734148293593,1.5
2.2665241555538214,1.5
2.2673161875163124,1.5
2.2676796859655384,1.5
2.268459540673573,1.5
2.269249870644316,1.5
2.26977763695961,1.5
2.270503579121318,1.5
2.2712655940920685,1.5
2.2720621598970667,1.5
2.2727748352797734,1.5
2.2735599226332472,1.5
2.273456819267944,1.5
2.274058684294205,1.5
2.2744754471422106,1.5
2.274740206515993,1.5
2.2753223586460645,1.5
2.2760177584059504,1.5
2.276780334376204,1.5
2.2774011625058352,1.5
2.2780265053749025,1.5
2.278650841069476,1.5
2.27867500921782,1.5
2.2792557050835773,1.5
2.28002727945874,1.5
2.280627486653367,1.5
2.2813472660251186,1.5
2.282112597559986,1.5
2.28264211426191,1.5
2.282077951946597,1.5
2.282747571876311,1.5
2.2834200091434185,1.5
2.284175472827488,1.5
2.280465209340182,1.5
