length_scale,nu
2.04743190437307,1.5
2.0490248208866304,1.5
2.050083008675029,1.5
2.0438972454366704,1.5
2.045549267728898,1.5
2.046445240703378,1.5
2.048105322324053,1.5
2.04485831704683,1.5
2.046196075313294,1.5
2.0463713721326604,1.5
2.0480600291984947,1.5
2.0492843679854427,1.5
2.047954554816332,1.5
2.049465093911307,1.5
2.050661044527221,1.5
2.052263133244877,1.5
2.0527598586082254,1.5
2.054180066835689,1.5
2.0515734043637868,1.5
2.0532282311483114,1.5
2.053446172030244,1.5
2.0540624454333503,1.5
2.0556981857533683,1.5
2.057345479724558,1.5
2.0588279815704493,1.5
2.0605235346185413,1.5
2.061276565320556,1.5
2.062326647336233,1.5
2.0326408882787947,1.5
2.032160005515557,1.5
2.033741586872217,1.5
2.0350340862389555,1.5
2.036602231800176,1.5
2.03752344352092,1.5
2.037531684622054,1.5
2.032199599626618,1.5
2.0337673579870943,1.5
2.03511776871429,1.5
2.03614620474986,1.5
2.0369427200476724,1.5
2.035668421059776,1.5
2.037203384408235,1.5
2.0387769511206137,1.5
2.0402014634098062,1.5
2.041605583409593,1.5
2.041982487193297,1.5
2.0427391360349567,1.5
2.044022037328632,1.5
2.044503077536098,1.5
2.045270480921753,1.5
2.034245264410416,1.5
2.035591014266421,1.5
2.037103947092654,1.5
2.037806194213464,1.5
2.038352097783847,1.5
2.0395354876386342,1.5
2.036814761746335,1.5
2.0382937111016,1.5
2.038975223344463,1.5
2.0400623400411235,1.5
2.0415325628026806,1.5
2.0429956816991086,1.5
2.041505360221217,1.5
2.042917637561484,1.5
2.0444422957862947,1.5
2.045637747866545,1.5
2.0445220316569945,1.5
2.045360733042993,1.5
2.0462396593957983,1.5
2.0477070972618785,1.5
2.0492112939978258,1.5
2.0507004229015617,1.5
2.0517212926612856,1.5
2.053177012176981,1.5
2.0540025509709103,1.5
2.053613432924537,1.5
2.054263247765688,1.5
2.0528785589178327,1.5
2.054086029616158,1.5
2.055461630074181,1.5
2.056586908545876,1.5
2.056697675609967,1.5
2.058137092888197,1.5
2.059646819621147,1.5
2.0596607755241374,1.5
2.058948919642116,1.5
2.0550921836948484,1.5
2.056445648165513,1.5
2.0578573043556583,1.5
2.05923056243184,1.5
2.059677805832692,1.5
2.0583864515865096,1.5
2.0594066239549624,1.5
2.060839264489768,1.5
2.057649477253433,1.5
2.058733154556588,1.5
2.060146004459082,1.5
2.061491989308918,1.5
2.062682597790472,1.5
2.0637339710310068,1.5
2.0650482077694776,1.5
2.066233827138844,1.5
2.066264956532891,1.5
2.067295367717264,1.5
2.0686707630311005,1.5
2.0699086847884325,1.5
2.070671368295566,1.5
2.071850855768604,1.5
2.073228305117124,1.5
2.07352541703059,1.5
2.074919641078616,1.5
2.064477447183948,1.5
2.065678084351295,1.5
2.0661217333025017,1.5
2.066710484151677,1.5
2.0680221289125296,1.5
2.069311650847175,1.5
2.069981624018833,1.5
2.0713508473296462,1.5
2.072716628601674,1.5
2.074035160639229,1.5
2.075381626233928,1.5
2.076430291903271,1.5
2.0777878820498743,1.5
2.078924766882106,1.5
2.0801255358519004,1.5
2.0813742551448207,1.5
2.08219476954776,1.5
2.0835398202188853,1.5
2.0837694543634977,1.5
2.084048277033866,1.5
2.0848482630051826,1.5
2.0859428305788894,1.5
2.084963474769741,1.5
2.0860703351814136,1.5
2.0872076130688164,1.5
2.0884839219210924,1.5
2.088284675220429,1.5
2.088321016106576,1.5
2.0885631915037632,1.5
2.0895186594287303,1.5
2.0870965237736097,1.5
2.087096814558691,1.5
2.088144805123634,1.5
2.089283111360269,1.5
2.090571445267194,1.5
2.0915132859261707,1.5
2.091915020367052,1.5
2.0932284459895145,1.5
2.094534388334045,1.5
2.095804025317473,1.5
2.0971040889017734,1.5
2.098234966639248,1.5
2.099525684820044,1.5
2.0993162593205423,1.5
2.099854700740276,1.5
2.100557156359244,1.5
2.101849656420081,1.5
2.103150229313985,1.5
2.104469924496253,1.5
2.1044291906279247,1.5
2.1053141313956125,1.5
2.105072132024177,1.5
2.1061946417935093,1.5
2.107367312118814,1.5
2.108675643126345,1.5
2.1099708652807703,1.5
2.1111661055236604,1.5
2.1123302820064818,1.5
2.1125481451872443,1.5
2.1137783395916854,1.5
2.1149911675706226,1.5
2.1152889743496903,1.5
2.116245160288236,1.5
2.1156622291431875,1.5
2.1169211541911253,1.5
2.118199792405123,1.5
2.119271746655053,1.5
2.118989630570092,1.5
2.120176815387577,1.5
2.1214206026830262,1.5
2.1222972421967934,1.5
2.1228491762166297,1.5
2.1241145570275246,1.5
2.1205841780607684,1.5
2.121774370636193,1.5
2.118639256854728,1.5
2.119885188653744,1.5
2.1211364753112485,1.5
2.1190017489129005,1.5
2.1196430049142325,1.5
2.120879026302443,1.5
2.121756979817208,1.5
2.12230133347373,1.5
2.1230989004777583,1.5
2.124341967013439,1.5
2.125233288988801,1.5
2.126466385532121,1.5
2.1273586202426378,1.5
2.1285919370960427,1.5
2.128975964742524,1.5
2.126887150322588,1.5
2.12782515762992,1.5
2.128529647505356,1.5
2.1296686640006146,1.5
2.130140670327076,1.5
2.130590563876128,1.5
2.131536635499431,1.5
2.130312930949364,1.5
2.1315241550493846,1.5
2.1327167586795737,1.5
2.132618887700461,1.5
2.133405306190608,1.5
2.134211611677745,1.5
2.132525778998573,1.5
2.133741920931385,1.5
2.134290739382642,1.5
2.1354630496754146,1.5
2.136661769930636,1.5
2.1377125973882523,1.5
2.138837288375844,1.5
2.1400327587065218,1.5
2.137537396576182,1.5
2.138511389259973,1.5
2.1388835069208048,1.5
2.140097957796416,1.5
2.1412595993636354,1.5
2.14230547726424,1.5
2.143381290910816,1.5
2.144173338633048,1.5
2.145081700158624,1.5
2.1462646400495826,1.5
2.14740952254816,1.5
2.148053117484777,1.5
2.148390141276709,1.5
2.148378866166447,1.5
2.149486789735312,1.5
2.148763651168296,1.5
2.1493550034683304,1.5
2.150534425281541,1.5
2.148607826650136,1.5
2.1497855066326146,1.5
2.150947110717378,1.5
2.1520554585663096,1.5
2.1532036037999296,1.5
2.153845325046224,1.5
2.152713559615307,1.5
2.152909116364173,1.5
2.154034421797125,1.5
2.1546097196928526,1.5
2.1556801079722607,1.5
2.15676934788471,1.5
2.157925736954458,1.5
2.159067019939579,1.5
2.160201715384072,1.5
2.1547193814793744,1.5
2.155795425080794,1.5
2.1569049772108126,1.5
2.158056415694204,1.5
2.1591549058886987,1.5
2.1590160723230696,1.5
2.160104863426475,1.5
2.1610854850159344,1.5
2.1622307215539163,1.5
2.1631756910912414,1.5
2.1377978066652017,1.5
2.138873091253672,1.5
2.13943207166668,1.5
2.140423429397074,1.5
2.1414831291333702,1.5
2.142546499538464,1.5
2.143449385649866,1.5
2.144572228396189,1.5
2.1455813455665926,1.5
2.146641782869643,1.5
2.147248432992313,1.5
2.148144830801997,1.5
2.1492486660796333,1.5
2.1435474059342217,1.5
2.1446187429199024,1.5
2.1455621094712294,1.5
2.146528432896206,1.5
2.147623271384521,1.5
2.148630647262308,1.5
2.1487193307574013,1.5
2.149822193553571,1.5
2.1507774372974424,1.5
